Customer ID,Age,Gender,All Purchases,Email Address,Subscription Status,Payment Method
539,34,Female,25,user4369@example.com,Yes,Cash
540,25,Male,6,user9916@example.com,Yes,Bank Transfer
541,46,Female,4,user5003@example.com,Yes,PayPal
542,39,Male,25,user1295@example.com,No,Credit Card
543,49,Female,1,user8714@example.com,No,Debit Card
544,66,Male,13,user3725@example.com,Yes,PayPal
545,48,Female,1,user3991@example.com,No,Bank Transfer
546,48,Male,2,user4722@example.com,Yes,Bank Transfer
547,19,Female,6,user5123@example.com,No,Debit Card
548,19,Male,5,user1167@example.com,Yes,Credit Card
549,32,Male,1,user2552@example.com,Yes,PayPal
550,18,Female,9,user3227@example.com,Yes,Bank Transfer
551,36,Female,6,user1359@example.com,Yes,Debit Card
552,25,Female,1,user1490@example.com,No,Credit Card
553,59,Male,30,user9283@example.com,Yes,Cash
554,50,Male,3,user6568@example.com,Yes,PayPal
555,50,Female,7,user1517@example.com,No,PayPal
556,21,Female,16,user1277@example.com,Yes,Cash
557,18,Female,2,user7593@example.com,Yes,Bank Transfer
558,35,Male,2,user1980@example.com,No,PayPal
559,37,Male,1,user5688@example.com,Yes,Cash
560,60,Female,4,user8275@example.com,No,Debit Card
561,57,Male,7,user2155@example.com,Yes,Cash
562,32,Male,16,user3826@example.com,Yes,Debit Card
563,53,Male,33,user7799@example.com,No,Credit Card
564,29,Female,3,user2945@example.com,No,Debit Card
565,48,Male,4,user2912@example.com,No,PayPal
566,35,Male,1,user9043@example.com,No,Cash
567,60,Female,1,user3826@example.com,Yes,Debit Card
568,41,Male,3,user8255@example.com,Yes,PayPal
569,57,Male,1,user4775@example.com,No,Cash
570,38,Female,1,user9575@example.com,Yes,Debit Card
571,33,Female,2,user2902@example.com,Yes,Debit Card
572,47,Male,12,user1128@example.com,No,PayPal
573,50,Male,2,user2833@example.com,Yes,Cash
574,31,Male,9,user6488@example.com,No,Cash
575,19,Female,18,user1395@example.com,Yes,Cash
576,42,Male,1,user8644@example.com,No,Debit Card
577,46,Male,2,user7341@example.com,No,Bank Transfer
578,57,Male,9,user4488@example.com,Yes,PayPal
579,50,Female,2,user6468@example.com,No,Debit Card
580,43,Female,1,user3078@example.com,No,Credit Card
581,38,Male,5,user4915@example.com,No,PayPal
582,38,Male,4,user8719@example.com,No,Bank Transfer
583,56,Female,17,user3691@example.com,Yes,Debit Card
584,45,Female,26,user8746@example.com,Yes,Bank Transfer
585,36,Male,1,user1372@example.com,No,Debit Card
586,45,Male,6,user4624@example.com,No,Bank Transfer
587,36,Male,9,user3547@example.com,Yes,PayPal
588,62,Female,2,user2154@example.com,No,Bank Transfer
589,64,Male,1,user2045@example.com,Yes,Bank Transfer
590,25,Female,1,user4972@example.com,Yes,Credit Card
591,65,Female,4,user8663@example.com,Yes,Credit Card
592,30,Female,1,user6117@example.com,No,Debit Card
593,57,Male,4,user9719@example.com,No,Credit Card
594,34,Female,9,user4270@example.com,Yes,PayPal
595,38,Female,11,user3304@example.com,No,Cash
596,55,Male,2,user2808@example.com,Yes,Credit Card
597,65,Female,10,user6770@example.com,Yes,PayPal
598,45,Male,2,user4661@example.com,No,Bank Transfer
599,20,Female,1,user6455@example.com,Yes,Credit Card
600,43,Male,6,user1811@example.com,Yes,Bank Transfer
601,39,Male,18,user3955@example.com,No,PayPal
602,28,Male,5,user3277@example.com,No,Bank Transfer
603,69,Male,33,user2376@example.com,No,Debit Card
604,52,Female,20,user4675@example.com,Yes,Bank Transfer
605,38,Male,9,user9892@example.com,No,PayPal
606,50,Male,14,user1536@example.com,Yes,Credit Card
607,25,Female,4,user8571@example.com,No,Credit Card
608,38,Male,7,user4788@example.com,Yes,Bank Transfer
609,34,Male,3,user4340@example.com,No,Debit Card
610,50,Female,15,user7302@example.com,Yes,Cash
611,50,Male,5,user1030@example.com,Yes,Credit Card
612,68,Female,4,user9477@example.com,No,PayPal
613,31,Female,14,user3087@example.com,Yes,Credit Card
614,42,Female,5,user7916@example.com,Yes,Credit Card
615,59,Female,7,user1795@example.com,No,Debit Card
616,68,Female,11,user9412@example.com,Yes,PayPal
617,48,Male,1,user7835@example.com,No,Bank Transfer
618,59,Male,1,user5614@example.com,No,Bank Transfer
619,29,Male,5,user1011@example.com,Yes,PayPal
620,40,Female,6,user4621@example.com,No,Debit Card
621,50,Female,20,user3313@example.com,Yes,Credit Card
622,20,Female,3,user1786@example.com,Yes,Debit Card
623,40,Male,5,user2849@example.com,Yes,PayPal
624,57,Female,15,user4658@example.com,No,Credit Card
625,35,Female,5,user8183@example.com,Yes,Credit Card
626,52,Female,7,user3449@example.com,Yes,Credit Card
627,52,Female,1,user8756@example.com,Yes,Debit Card
628,38,Female,10,user7575@example.com,Yes,Cash
629,62,Male,9,user2271@example.com,Yes,PayPal
630,29,Female,4,user3215@example.com,No,Bank Transfer
631,29,Female,18,user9512@example.com,No,Credit Card
632,57,Male,1,user2281@example.com,Yes,Cash
633,43,Female,1,user7391@example.com,No,Cash
634,39,Female,7,user6866@example.com,No,Debit Card
635,44,Female,2,user4294@example.com,No,PayPal
636,60,Female,2,user6526@example.com,No,PayPal
637,59,Female,1,user4330@example.com,No,Cash
638,58,Female,60,user5386@example.com,No,PayPal
639,33,Male,2,user9177@example.com,Yes,PayPal
640,68,Female,4,user3704@example.com,No,Cash
641,36,Female,12,user1011@example.com,No,PayPal
642,51,Female,1,user5605@example.com,No,Credit Card
643,27,Male,8,user9546@example.com,No,PayPal
644,22,Male,5,user5689@example.com,No,Debit Card
645,43,Female,11,user1342@example.com,No,PayPal
646,22,Male,2,user7228@example.com,No,Cash
647,30,Female,5,user4953@example.com,Yes,Debit Card
648,33,Male,49,user9396@example.com,Yes,PayPal
649,23,Male,1,user4070@example.com,No,Debit Card
650,53,Female,10,user8855@example.com,Yes,Debit Card
651,23,Male,1,user4807@example.com,No,Debit Card
652,53,Male,2,user3622@example.com,Yes,PayPal
653,66,Male,9,user3552@example.com,No,Bank Transfer
654,62,Female,11,user5342@example.com,Yes,Debit Card
655,40,Female,2,user3749@example.com,No,Bank Transfer
656,59,Female,2,user5160@example.com,Yes,PayPal
657,67,Male,2,user1736@example.com,Yes,Credit Card
658,24,Female,5,user9042@example.com,No,Credit Card
659,22,Male,3,user9754@example.com,No,PayPal
660,41,Male,3,user5761@example.com,Yes,Debit Card
661,20,Female,5,user6921@example.com,No,PayPal
662,56,Female,2,user9278@example.com,No,Debit Card
663,53,Female,11,user3350@example.com,No,Cash
664,61,Male,1,user3354@example.com,No,Credit Card
665,36,Female,2,user1800@example.com,Yes,Debit Card
666,34,Female,1,user7903@example.com,No,Cash
667,34,Male,4,user5781@example.com,No,PayPal
668,18,Male,3,user2804@example.com,Yes,PayPal
669,69,Female,4,user4546@example.com,Yes,Debit Card
670,57,Male,1,user3199@example.com,No,Cash
671,31,Male,4,user5699@example.com,No,Credit Card
672,66,Female,1,user2728@example.com,Yes,Credit Card
673,65,Male,4,user9961@example.com,No,Debit Card
674,23,Female,1,user4145@example.com,Yes,Bank Transfer
675,20,Female,2,user5370@example.com,No,Credit Card
676,27,Male,13,user6502@example.com,No,Credit Card
677,19,Male,20,user3982@example.com,Yes,Debit Card
678,40,Male,10,user5580@example.com,No,Credit Card
679,58,Female,3,user7013@example.com,Yes,Cash
680,32,Female,8,user3393@example.com,Yes,Cash
681,63,Male,3,user3425@example.com,No,Bank Transfer
682,68,Female,4,user6960@example.com,No,Debit Card
683,22,Female,12,user8873@example.com,No,Cash
684,29,Male,2,user9486@example.com,No,Debit Card
685,19,Female,6,user9971@example.com,No,PayPal
686,65,Male,9,user8242@example.com,No,Debit Card
687,68,Female,1,user4913@example.com,Yes,PayPal
688,33,Female,2,user4468@example.com,Yes,Cash
689,41,Female,7,user6029@example.com,No,Cash
690,27,Male,35,user5927@example.com,No,Debit Card
691,51,Female,1,user3532@example.com,No,Cash
692,39,Male,1,user7462@example.com,Yes,Credit Card
693,44,Female,1,user7083@example.com,No,Bank Transfer
694,38,Female,7,user4675@example.com,No,Bank Transfer
695,40,Male,28,user4419@example.com,No,Credit Card
696,64,Male,1,user4483@example.com,Yes,Credit Card
697,48,Male,4,user3563@example.com,Yes,Debit Card
698,33,Female,4,user4780@example.com,Yes,Debit Card
699,69,Male,3,user2429@example.com,No,Debit Card
700,63,Female,1,user7267@example.com,No,Bank Transfer
701,57,Female,9,user5048@example.com,No,Bank Transfer
702,33,Female,3,user2976@example.com,Yes,Debit Card
703,34,Female,5,user3218@example.com,Yes,Debit Card
704,34,Female,6,user3478@example.com,Yes,PayPal
705,52,Female,4,user2451@example.com,Yes,Cash
706,35,Male,1,user7604@example.com,Yes,Debit Card
707,38,Female,4,user9424@example.com,Yes,Debit Card
708,20,Female,16,user1266@example.com,No,Bank Transfer
709,61,Female,3,user4632@example.com,Yes,Cash
710,36,Male,3,user4661@example.com,Yes,Debit Card
711,56,Male,3,user3846@example.com,No,Credit Card
712,69,Male,5,user4560@example.com,No,Bank Transfer
713,58,Male,3,user5034@example.com,No,Cash
714,65,Female,4,user5318@example.com,Yes,Cash
715,43,Male,1,user1895@example.com,Yes,Bank Transfer
716,43,Female,5,user7738@example.com,No,Cash
717,31,Male,4,user7833@example.com,No,PayPal
718,19,Male,9,user1218@example.com,Yes,Bank Transfer
719,45,Female,7,user4414@example.com,Yes,PayPal
720,29,Female,10,user4797@example.com,No,Cash
721,31,Male,3,user7433@example.com,Yes,Credit Card
722,26,Male,19,user2478@example.com,No,Bank Transfer
723,59,Male,9,user3088@example.com,No,Debit Card
724,53,Male,1,user8456@example.com,Yes,Debit Card
725,48,Male,4,user2140@example.com,No,Bank Transfer
726,27,Male,1,user7836@example.com,Yes,Cash
727,45,Male,13,user1989@example.com,Yes,Debit Card
728,40,Female,7,user1050@example.com,Yes,Cash
729,34,Female,1,user4732@example.com,Yes,Debit Card
730,42,Female,4,user9956@example.com,No,Bank Transfer
731,24,Male,6,user4321@example.com,Yes,PayPal
732,69,Male,5,user5872@example.com,No,Bank Transfer
733,67,Female,3,user7481@example.com,No,Cash
734,40,Male,1,user1473@example.com,No,Cash
735,25,Female,13,user3589@example.com,Yes,PayPal
736,62,Female,1,user4768@example.com,Yes,Bank Transfer
737,38,Female,7,user4914@example.com,Yes,Debit Card
738,50,Male,2,user5352@example.com,Yes,Debit Card
739,54,Female,6,user5121@example.com,No,Bank Transfer
740,32,Male,12,user5007@example.com,No,Credit Card
741,36,Male,6,user6578@example.com,No,Debit Card
742,34,Male,5,user7293@example.com,Yes,Bank Transfer
743,40,Female,2,user9397@example.com,Yes,Debit Card
744,26,Female,11,user7179@example.com,No,Cash
745,22,Female,11,user7025@example.com,No,Bank Transfer
746,64,Male,9,user4267@example.com,No,Credit Card
747,57,Female,11,user5885@example.com,Yes,Credit Card
748,41,Male,2,user9804@example.com,No,Cash
749,33,Female,20,user7871@example.com,No,Cash
750,58,Female,6,user6973@example.com,Yes,Bank Transfer
751,60,Male,3,user6317@example.com,Yes,Credit Card
752,36,Male,1,user4292@example.com,No,Cash
753,53,Female,1,user2567@example.com,No,Debit Card
754,31,Female,2,user4364@example.com,Yes,PayPal
755,24,Female,3,user4611@example.com,No,Debit Card
756,69,Female,2,user5988@example.com,Yes,PayPal
757,27,Male,8,user9730@example.com,No,Debit Card
758,52,Female,9,user3688@example.com,No,Debit Card
759,51,Female,8,user4189@example.com,No,Bank Transfer
760,35,Female,1,user5227@example.com,No,PayPal
761,52,Male,5,user1199@example.com,No,Cash
762,58,Female,2,user4358@example.com,No,Debit Card
763,52,Male,1,user2468@example.com,No,Credit Card
764,53,Female,35,user6762@example.com,Yes,PayPal
765,66,Male,6,user5451@example.com,No,Cash
766,59,Male,1,user9627@example.com,No,Debit Card
767,22,Female,9,user2249@example.com,Yes,Bank Transfer
768,50,Male,3,user2728@example.com,No,Debit Card
769,49,Female,12,user7266@example.com,No,Debit Card
770,37,Male,7,user5206@example.com,No,Credit Card
771,62,Male,5,user2621@example.com,No,Cash
772,39,Male,3,user6725@example.com,No,Debit Card
773,35,Male,2,user8668@example.com,No,Bank Transfer
774,50,Female,13,user7273@example.com,No,Bank Transfer
775,40,Female,12,user1449@example.com,No,Cash
776,43,Female,1,user6846@example.com,No,Bank Transfer
777,57,Male,1,user5822@example.com,Yes,PayPal
778,68,Male,1,user3020@example.com,Yes,PayPal
779,44,Female,3,user6263@example.com,No,Bank Transfer
780,25,Male,5,user2813@example.com,Yes,Debit Card
781,23,Male,1,user7858@example.com,Yes,Cash
782,66,Female,3,user2528@example.com,No,PayPal
783,63,Male,2,user2705@example.com,Yes,Cash
784,51,Female,1,user5906@example.com,Yes,Bank Transfer
785,41,Female,3,user2225@example.com,Yes,Credit Card
786,24,Male,1,user8807@example.com,No,PayPal
787,31,Female,4,user5622@example.com,No,Credit Card
788,58,Female,4,user9665@example.com,No,Bank Transfer
789,18,Female,1,user7149@example.com,No,Bank Transfer
790,50,Male,1,user5714@example.com,Yes,Debit Card
791,52,Female,1,user4427@example.com,No,Debit Card
792,22,Male,1,user3433@example.com,No,PayPal
793,61,Female,2,user2116@example.com,Yes,PayPal
794,29,Female,1,user3754@example.com,No,Credit Card
795,44,Female,19,user5705@example.com,Yes,Cash
796,36,Male,1,user6163@example.com,Yes,PayPal
797,41,Female,1,user8783@example.com,Yes,Cash
798,55,Female,4,user6726@example.com,Yes,Debit Card
799,56,Male,1,user3996@example.com,Yes,Debit Card
800,43,Male,14,user1054@example.com,Yes,PayPal
801,65,Male,2,user6139@example.com,Yes,Bank Transfer
802,37,Female,12,user1981@example.com,Yes,Credit Card
803,39,Male,24,user8502@example.com,Yes,Cash
804,60,Male,3,user7853@example.com,No,Credit Card
805,36,Male,2,user2069@example.com,No,Credit Card
806,49,Male,5,user5672@example.com,No,Credit Card
807,66,Female,2,user6733@example.com,No,Credit Card
808,27,Female,9,user7476@example.com,Yes,Bank Transfer
809,48,Male,1,user7324@example.com,No,PayPal
810,64,Female,13,user2213@example.com,No,Credit Card
811,69,Female,5,user4218@example.com,No,Bank Transfer
812,65,Male,2,user3640@example.com,Yes,Credit Card
813,42,Female,4,user8723@example.com,No,Debit Card
814,46,Male,13,user2940@example.com,Yes,Cash
815,65,Male,24,user8988@example.com,No,Debit Card
816,57,Female,1,user4550@example.com,Yes,Credit Card
817,66,Female,4,user3233@example.com,No,Bank Transfer
818,27,Male,1,user1942@example.com,Yes,Debit Card
819,60,Female,2,user4028@example.com,Yes,Debit Card
820,61,Female,3,user9721@example.com,No,Debit Card
821,36,Male,6,user8035@example.com,No,Debit Card
822,19,Female,8,user5320@example.com,No,Bank Transfer
823,32,Female,2,user2893@example.com,Yes,PayPal
824,45,Male,14,user8091@example.com,Yes,Credit Card
825,41,Male,4,user4086@example.com,No,Bank Transfer
826,57,Female,1,user3206@example.com,No,Credit Card
827,23,Male,58,user8438@example.com,Yes,Bank Transfer
828,32,Female,3,user2609@example.com,No,Cash
829,55,Female,10,user2579@example.com,No,Bank Transfer
830,41,Female,3,user5346@example.com,Yes,Cash
831,37,Female,14,user2283@example.com,Yes,Bank Transfer
832,31,Male,6,user1349@example.com,No,Bank Transfer
833,56,Female,2,user4517@example.com,No,Cash
834,69,Female,9,user8473@example.com,No,Bank Transfer
835,31,Male,6,user7406@example.com,No,Credit Card
836,22,Male,10,user8855@example.com,Yes,Cash
837,29,Female,7,user9758@example.com,Yes,Cash
838,51,Female,5,user2198@example.com,No,Debit Card
839,51,Male,1,user2824@example.com,No,Debit Card
840,54,Female,2,user5737@example.com,No,Bank Transfer
841,57,Female,17,user5702@example.com,No,PayPal
842,66,Male,8,user7075@example.com,No,Credit Card
843,19,Male,3,user6546@example.com,Yes,Debit Card
844,49,Male,44,user6329@example.com,Yes,PayPal
845,31,Female,3,user1784@example.com,Yes,PayPal
846,49,Male,3,user8229@example.com,Yes,Debit Card
847,19,Female,4,user9317@example.com,Yes,PayPal
848,67,Male,8,user8533@example.com,No,Bank Transfer
849,50,Male,33,user4664@example.com,No,Credit Card
850,24,Female,9,user2238@example.com,No,Credit Card
851,21,Male,2,user3821@example.com,Yes,Cash
852,40,Male,6,user4432@example.com,Yes,Cash
853,68,Female,4,user3323@example.com,Yes,Cash
854,50,Female,1,user5512@example.com,No,Debit Card
855,55,Male,1,user9786@example.com,No,Cash
856,22,Female,9,user2609@example.com,No,Credit Card
857,38,Female,9,user7719@example.com,No,Debit Card
858,25,Female,4,user3553@example.com,Yes,Bank Transfer
859,68,Female,17,user2635@example.com,Yes,Cash
860,51,Male,4,user3976@example.com,No,Credit Card
861,61,Male,1,user8030@example.com,Yes,PayPal
862,58,Male,6,user2602@example.com,No,PayPal
863,59,Female,7,user3279@example.com,No,PayPal
864,61,Female,1,user9502@example.com,Yes,PayPal
865,56,Female,4,user7553@example.com,Yes,Credit Card
866,43,Male,2,user2582@example.com,Yes,Cash
867,64,Female,8,user1745@example.com,Yes,Bank Transfer
868,26,Male,7,user5266@example.com,Yes,PayPal
869,37,Male,1,user7224@example.com,Yes,Bank Transfer
870,67,Female,1,user4254@example.com,No,PayPal
871,32,Male,1,user1530@example.com,Yes,Debit Card
872,51,Female,1,user8255@example.com,Yes,Cash
873,44,Male,1,user5176@example.com,No,Cash
874,53,Female,1,user8871@example.com,Yes,Credit Card
875,55,Male,6,user2507@example.com,Yes,Bank Transfer
876,23,Female,12,user8288@example.com,Yes,PayPal
877,21,Male,28,user8243@example.com,No,Bank Transfer
878,27,Male,12,user4177@example.com,Yes,Credit Card
879,62,Female,9,user7292@example.com,Yes,Credit Card
880,30,Male,19,user7316@example.com,No,PayPal
881,37,Female,6,user8609@example.com,Yes,Cash
882,45,Female,2,user8022@example.com,No,Bank Transfer
883,18,Male,2,user4672@example.com,No,Credit Card
884,67,Male,2,user9290@example.com,Yes,PayPal
885,34,Male,9,user4560@example.com,No,Cash
886,37,Female,5,user8223@example.com,Yes,Cash
887,25,Male,3,user5659@example.com,No,Credit Card
888,56,Male,2,user6790@example.com,Yes,Credit Card
889,54,Male,5,user3081@example.com,No,Credit Card
890,27,Female,1,user6819@example.com,Yes,Bank Transfer
891,30,Female,4,user7649@example.com,No,Cash
892,44,Female,9,user6471@example.com,No,Credit Card
893,58,Female,6,user4702@example.com,Yes,PayPal
894,58,Female,13,user9340@example.com,No,Credit Card
895,60,Female,5,user6331@example.com,No,Debit Card
896,62,Female,49,user6029@example.com,Yes,Credit Card
897,43,Male,5,user3358@example.com,No,Cash
898,32,Male,1,user3120@example.com,Yes,PayPal
899,50,Male,24,user9791@example.com,No,Credit Card
900,21,Female,1,user3034@example.com,No,Bank Transfer
901,68,Female,4,user3550@example.com,No,Cash
902,57,Female,14,user2046@example.com,Yes,PayPal
903,20,Female,3,user3753@example.com,Yes,Debit Card
904,20,Male,2,user3279@example.com,No,Debit Card
905,46,Female,1,user6206@example.com,No,Cash
906,52,Male,6,user8245@example.com,Yes,PayPal
907,40,Male,1,user3247@example.com,No,Bank Transfer
908,55,Female,7,user3940@example.com,No,Bank Transfer
909,33,Female,18,user1811@example.com,No,Debit Card
